customerid,invoicedate,days_inactive,churned
15454.0,2010-12-12 14:21:00,361,True
15455.0,2010-04-21 12:43:00,597,True
15456.0,2011-03-01 13:51:00,282,True
15457.0,2011-03-22 15:31:00,261,True
15458.0,2011-11-14 13:08:00,24,False
15459.0,2010-10-18 15:25:00,416,True
15460.0,2010-12-20 16:08:00,353,True
15461.0,2010-09-05 12:31:00,460,True
15462.0,2011-09-06 13:11:00,93,True
15463.0,2011-11-10 12:57:00,28,False
15464.0,2011-01-05 15:56:00,337,True
15465.0,2011-11-20 10:11:00,19,False
15466.0,2011-09-15 14:08:00,84,False
15467.0,2011-11-30 14:17:00,8,False
15468.0,2011-10-19 13:49:00,50,False
15469.0,2011-10-20 16:21:00,49,False
15470.0,2010-05-13 09:35:00,575,True
15471.0,2011-12-07 14:12:00,1,False
15472.0,2011-08-18 15:17:00,112,True
15473.0,2011-11-25 15:15:00,13,False
15474.0,2010-04-23 11:14:00,595,True
15475.0,2011-09-23 15:20:00,76,False
15476.0,2010-11-24 15:17:00,379,True
15477.0,2010-02-28 10:37:00,649,True
15478.0,2011-10-30 14:19:00,39,False
15479.0,2009-12-06 15:08:00,732,True
15480.0,2011-08-15 14:32:00,115,True
15481.0,2010-11-03 14:52:00,400,True
15482.0,2011-11-24 10:46:00,15,False
15483.0,2011-07-01 13:07:00,160,True
15484.0,2011-12-08 15:03:00,0,False
15485.0,2011-11-09 14:31:00,29,False
15486.0,2010-06-30 13:15:00,526,True
15487.0,2010-01-29 12:07:00,679,True
15488.0,2011-09-08 10:11:00,92,True
15489.0,2011-11-17 08:53:00,22,False
15490.0,2010-10-05 13:11:00,429,True
15491.0,2011-09-05 15:56:00,94,True
15492.0,2011-11-11 14:53:00,27,False
15493.0,2011-11-07 12:04:00,32,False
15494.0,2011-11-18 14:51:00,20,False
15495.0,2010-11-25 13:46:00,378,True
15496.0,2010-03-18 13:16:00,630,True
15497.0,2011-11-22 11:51:00,17,False
15498.0,2011-12-07 12:48:00,2,False
15499.0,2009-12-16 12:17:00,723,True
15500.0,2011-12-01 13:47:00,7,False
15501.0,2010-10-31 11:15:00,404,True
15502.0,2011-11-24 12:48:00,15,False
15503.0,2010-12-12 10:57:00,362,True
15504.0,2011-09-19 13:45:00,80,False
15505.0,2011-10-18 07:56:00,52,False
15506.0,2011-11-17 12:11:00,22,False
15507.0,2011-06-21 11:19:00,171,True
15508.0,2011-06-03 15:43:00,188,True
15509.0,2010-11-24 14:48:00,379,True
15510.0,2011-01-13 12:10:00,330,True
15511.0,2011-11-28 09:43:00,11,False
15512.0,2011-07-07 10:20:00,155,True
15513.0,2011-11-06 14:36:00,32,False
15514.0,2011-11-27 14:40:00,11,False
15515.0,2010-11-17 13:39:00,386,True
15516.0,2011-10-26 10:51:00,44,False
15517.0,2011-04-20 14:02:00,232,True
15518.0,2011-10-06 13:05:00,63,False
15519.0,2010-11-21 14:35:00,382,True
15520.0,2011-12-08 10:58:00,1,False
15521.0,2011-10-30 13:42:00,39,False
15522.0,2011-11-07 11:26:00,32,False
15523.0,2011-09-16 16:29:00,83,False
15524.0,2011-11-15 12:09:00,24,False
15525.0,2011-12-07 14:43:00,1,False
15526.0,2011-11-06 15:04:00,32,False
15527.0,2011-11-21 12:17:00,18,False
15528.0,2011-03-30 16:14:00,253,True
15529.0,2011-11-17 11:29:00,22,False
15530.0,2011-11-18 12:25:00,21,False
15531.0,2011-12-01 18:43:00,7,False
15532.0,2011-11-14 14:51:00,24,False
15533.0,2011-11-20 15:35:00,18,False
15534.0,2009-12-14 12:48:00,725,True
15535.0,2011-06-19 16:02:00,172,True
15536.0,2010-10-26 16:31:00,408,True
15537.0,2011-06-29 13:10:00,162,True
15538.0,2010-06-20 10:49:00,537,True
15539.0,2011-12-02 13:36:00,6,False
15540.0,2011-11-28 13:51:00,10,False
15541.0,2011-08-17 14:58:00,113,True
15542.0,2010-07-15 13:32:00,511,True
15543.0,2011-02-24 15:26:00,287,True
15544.0,2011-11-30 16:43:00,8,False
15545.0,2011-10-16 13:24:00,53,False
15546.0,2010-04-12 11:51:00,606,True
15547.0,2011-12-02 12:52:00,6,False
15548.0,2010-04-23 12:20:00,595,True
15549.0,2011-09-23 16:22:00,76,False
15550.0,2011-12-05 15:38:00,3,False
15551.0,2011-11-03 12:37:00,36,False
15552.0,2011-05-06 14:47:00,216,True
15553.0,2011-10-10 14:02:00,59,False
15554.0,2011-03-07 09:00:00,277,True
15555.0,2011-11-27 16:19:00,11,False
15556.0,2011-11-15 16:08:00,23,False
15557.0,2011-11-11 12:46:00,28,False
15558.0,2010-03-10 15:25:00,638,True
15559.0,2010-05-20 14:06:00,567,True
15560.0,2010-11-07 10:15:00,397,True
15561.0,2011-11-28 11:07:00,11,False
15562.0,2010-12-23 09:55:00,351,True
15563.0,2011-11-17 14:50:00,21,False
15564.0,2010-09-02 15:52:00,462,True
15565.0,2011-10-20 14:33:00,49,False
15566.0,2010-11-12 12:11:00,392,True
15567.0,2011-11-21 10:48:00,18,False
15568.0,2011-12-07 11:27:00,2,False
15569.0,2011-08-28 10:15:00,103,True
15570.0,2011-12-02 14:47:00,6,False
15571.0,2011-11-28 10:02:00,11,False
15572.0,2011-12-05 10:09:00,4,False
15573.0,2011-11-08 11:38:00,31,False
15574.0,2011-06-15 12:01:00,177,True
15575.0,2010-03-30 12:50:00,619,True
15576.0,2011-11-02 12:03:00,37,False
15577.0,2011-07-11 17:03:00,150,True
15578.0,2011-06-30 13:03:00,161,True
15579.0,2011-10-02 12:45:00,68,False
15580.0,2010-11-28 11:00:00,376,True
15581.0,2011-08-11 09:38:00,120,True
15582.0,2011-11-15 09:55:00,24,False
15583.0,2010-11-28 15:04:00,375,True
15584.0,2011-11-16 10:55:00,23,False
15585.0,2011-06-16 08:38:00,176,True
15586.0,2010-04-26 11:00:00,592,True
15587.0,2011-10-20 13:37:00,49,False
15588.0,2010-01-31 12:19:00,677,True
15589.0,2011-03-29 09:54:00,255,True
15590.0,2010-11-22 14:49:00,381,True
15591.0,2010-05-06 09:23:00,582,True
15592.0,2011-10-24 08:59:00,46,False
15593.0,2011-09-30 11:46:00,70,False
15594.0,2011-11-24 08:53:00,15,False
15595.0,2010-08-09 12:27:00,487,True
15596.0,2011-08-31 10:55:00,100,True
15597.0,2011-11-04 13:26:00,34,False
15598.0,2011-10-17 16:04:00,52,False
15599.0,2011-11-13 11:44:00,26,False
15600.0,2010-10-07 14:30:00,427,True
15601.0,2011-11-28 15:15:00,10,False
15602.0,2011-12-01 14:14:00,7,False
15603.0,2011-09-22 10:04:00,78,False
15604.0,2011-10-18 14:47:00,51,False
15605.0,2011-11-03 14:17:00,35,False
15606.0,2011-10-09 15:47:00,60,False
15607.0,2011-01-07 12:44:00,336,True
15608.0,2011-11-11 13:20:00,27,False
15609.0,2011-06-08 13:00:00,183,True
15610.0,2011-10-19 10:36:00,51,False
15611.0,2011-11-30 12:36:00,9,False
15612.0,2011-11-03 14:52:00,35,False
15613.0,2010-04-08 12:51:00,609,True
15614.0,2010-09-28 10:46:00,437,True
15615.0,2011-11-29 14:42:00,9,False
15616.0,2010-09-27 13:10:00,437,True
15617.0,2010-11-08 16:07:00,395,True
15618.0,2011-11-07 08:34:00,32,False
15619.0,2011-11-29 08:14:00,10,False
15620.0,2011-10-14 12:41:00,56,False
15621.0,2011-12-05 14:01:00,3,False
15622.0,2011-10-27 16:44:00,42,False
15623.0,2011-07-21 17:26:00,140,True
15624.0,2011-08-15 11:38:00,116,True
15625.0,2011-08-28 10:21:00,103,True
15626.0,2011-09-26 10:03:00,74,False
15627.0,2010-09-08 14:14:00,456,True
15628.0,2011-12-05 10:24:00,4,False
15629.0,2010-09-15 13:46:00,449,True
15630.0,2011-10-25 15:36:00,44,False
15631.0,2010-03-07 14:52:00,641,True
15632.0,2011-11-24 09:51:00,15,False
15633.0,2010-07-18 13:54:00,508,True
15634.0,2011-11-22 16:28:00,16,False
15635.0,2010-11-09 08:58:00,395,True
15636.0,2011-09-11 11:17:00,89,False
15637.0,2011-10-18 08:28:00,52,False
15638.0,2010-11-26 11:52:00,378,True
15639.0,2011-07-28 14:30:00,133,True
15640.0,2011-12-05 14:35:00,3,False
15641.0,2011-08-26 14:04:00,104,True
15642.0,2009-12-10 11:51:00,729,True
15643.0,2011-06-01 07:38:00,191,True
15644.0,2011-06-26 14:54:00,165,True
15645.0,2011-11-21 11:55:00,18,False
15646.0,2011-07-05 09:53:00,157,True
15647.0,2010-10-20 15:09:00,414,True
15648.0,2011-05-19 15:53:00,203,True
15649.0,2011-01-07 13:34:00,335,True
15650.0,2010-07-06 10:41:00,521,True
15651.0,2011-11-03 08:41:00,36,False
15652.0,2011-09-09 14:22:00,90,False
15653.0,2011-09-08 10:49:00,92,True
15654.0,2011-11-30 13:08:00,8,False
15655.0,2011-04-10 15:25:00,242,True
15656.0,2011-10-25 14:56:00,44,False
15657.0,2011-11-17 12:19:00,22,False
15658.0,2011-06-02 15:22:00,189,True
15659.0,2011-10-27 09:23:00,43,False
15660.0,2011-11-14 16:58:00,24,False
15661.0,2011-01-26 13:56:00,316,True
15662.0,2010-02-16 16:47:00,660,True
15663.0,2011-08-25 15:50:00,105,True
15664.0,2011-10-20 10:57:00,50,False
15665.0,2011-06-24 14:57:00,167,True
15666.0,2010-08-24 16:14:00,471,True
15667.0,2011-10-31 10:56:00,39,False
15668.0,2011-05-06 10:39:00,217,True
15669.0,2011-10-30 16:03:00,39,False
15670.0,2011-02-16 10:50:00,296,True
15671.0,2011-11-21 12:43:00,18,False
15672.0,2009-12-14 16:52:00,724,True
15673.0,2011-09-12 16:12:00,87,False
15674.0,2011-09-27 15:17:00,72,False
15675.0,2011-09-19 13:48:00,80,False
15676.0,2011-11-21 12:40:00,18,False
15677.0,2011-10-21 15:36:00,48,False
15678.0,2011-10-18 09:25:00,52,False
15679.0,2011-11-15 16:19:00,23,False
15680.0,2011-11-30 13:46:00,8,False
15681.0,2011-11-14 16:30:00,24,False
15682.0,2010-04-19 15:30:00,598,True
15683.0,2011-08-14 12:56:00,116,True
15684.0,2010-06-10 18:51:00,546,True
15685.0,2010-09-15 13:43:00,449,True
15686.0,2010-10-15 13:50:00,419,True
15687.0,2011-12-01 08:33:00,8,False
15688.0,2010-10-17 12:06:00,418,True
15689.0,2011-08-12 09:37:00,119,True
15690.0,2011-12-05 15:59:00,3,False
15691.0,2011-04-01 15:13:00,251,True
15692.0,2011-11-11 14:12:00,27,False
15693.0,2010-02-18 14:37:00,658,True
15694.0,2011-12-09 09:44:00,0,False
15695.0,2011-03-18 08:32:00,266,True
15696.0,2011-11-06 14:02:00,32,False
15697.0,2010-01-19 09:10:00,689,True
15698.0,2010-03-25 17:38:00,623,True
15699.0,2011-11-22 08:26:00,17,False
15700.0,2011-06-20 16:53:00,171,True
15701.0,2011-12-07 14:39:00,1,False
15702.0,2010-08-20 14:50:00,475,True
15703.0,2011-03-20 10:51:00,264,True
15704.0,2011-07-22 13:35:00,139,True
15705.0,2011-05-22 15:37:00,200,True
15706.0,2011-10-07 10:09:00,63,False
15707.0,2011-11-04 14:35:00,34,False
15708.0,2011-10-30 10:54:00,40,False
15709.0,2011-03-01 10:38:00,283,True
15710.0,2010-10-18 17:05:00,416,True
15711.0,2010-06-01 12:14:00,556,True
15712.0,2011-11-30 14:09:00,8,False
15713.0,2011-07-19 13:34:00,142,True
15714.0,2011-11-28 11:26:00,11,False
15715.0,2010-06-02 09:56:00,555,True
15716.0,2011-07-17 11:59:00,145,True
15717.0,2011-04-19 13:21:00,233,True
15718.0,2010-06-17 16:20:00,539,True
15719.0,2011-11-07 12:29:00,32,False
15720.0,2011-11-15 14:48:00,23,False
15721.0,2011-11-28 12:14:00,11,False
15722.0,2011-11-04 11:43:00,35,False
15723.0,2010-12-10 11:12:00,364,True
15724.0,2011-05-22 14:40:00,200,True
15725.0,2011-11-24 14:51:00,14,False
15726.0,2010-11-14 16:12:00,389,True
15727.0,2011-11-23 12:36:00,16,False
15728.0,2010-11-25 10:39:00,379,True
15729.0,2011-05-11 12:36:00,212,True
15730.0,2011-10-05 12:31:00,65,False
15731.0,2010-06-04 10:10:00,553,True
15732.0,2011-05-11 14:24:00,211,True
15733.0,2011-03-02 09:05:00,282,True
15734.0,2011-08-17 10:50:00,114,True
15735.0,2010-10-14 13:38:00,420,True
15736.0,2010-09-30 14:20:00,434,True
15737.0,2011-11-25 11:21:00,14,False
15738.0,2011-11-21 08:26:00,18,False
15739.0,2011-10-04 13:42:00,65,False
15740.0,2011-10-21 14:29:00,48,False
15741.0,2010-09-07 16:21:00,457,True
15742.0,2010-03-30 15:25:00,618,True
15743.0,2011-11-23 17:19:00,15,False
15744.0,2011-09-23 09:52:00,77,False
15745.0,2011-11-20 13:45:00,18,False
15746.0,2011-07-28 15:21:00,133,True
15747.0,2011-11-27 12:26:00,12,False
15748.0,2011-10-30 12:51:00,39,False
15749.0,2011-04-18 13:20:00,234,True
15750.0,2011-12-07 12:34:00,2,False
15751.0,2010-09-05 12:44:00,460,True
15752.0,2011-10-31 11:37:00,39,False
15753.0,2011-02-08 12:41:00,304,True
15754.0,2011-10-19 14:40:00,50,False
15755.0,2011-11-29 14:57:00,9,False
15756.0,2011-10-09 13:30:00,60,False
15757.0,2011-10-05 12:14:00,65,False
15758.0,2011-11-15 10:48:00,24,False
15759.0,2011-05-05 15:13:00,217,True
15760.0,2010-03-19 11:45:00,630,True
15761.0,2010-09-23 09:33:00,442,True
15762.0,2011-10-05 16:15:00,64,False
15763.0,2011-11-08 09:44:00,31,False
15764.0,2011-09-12 17:58:00,87,False
15765.0,2010-02-11 10:25:00,666,True
15766.0,2011-10-06 17:03:00,63,False
15768.0,2011-08-16 10:48:00,115,True
15769.0,2011-12-02 13:52:00,6,False
15770.0,2010-04-06 11:47:00,612,True
15771.0,2010-04-14 13:56:00,603,True
15772.0,2010-10-17 13:33:00,417,True
15773.0,2011-12-04 12:48:00,5,False
15774.0,2011-10-02 12:04:00,68,False
15775.0,2011-04-08 12:56:00,244,True
15776.0,2011-07-29 13:46:00,132,True
15777.0,2011-04-12 16:43:00,240,True
15778.0,2010-10-04 15:10:00,430,True
15779.0,2010-09-02 16:40:00,462,True
15780.0,2011-06-09 12:01:00,183,True
15781.0,2011-11-14 14:57:00,24,False
15782.0,2011-11-30 10:49:00,9,False
15783.0,2011-11-29 09:50:00,10,False
15784.0,2010-08-29 10:38:00,467,True
15785.0,2011-11-07 11:33:00,32,False
15786.0,2011-10-24 14:13:00,45,False
15787.0,2011-11-13 14:55:00,25,False
15788.0,2010-07-19 12:48:00,508,True
15789.0,2010-12-16 14:35:00,357,True
15790.0,2011-11-29 14:53:00,9,False
15791.0,2011-10-27 10:14:00,43,False
15792.0,2010-11-05 08:21:00,399,True
15793.0,2011-11-25 09:31:00,14,False
15794.0,2009-12-03 13:04:00,735,True
15795.0,2011-07-13 10:43:00,149,True
15796.0,2011-12-08 19:55:00,0,False
15797.0,2011-08-18 17:04:00,112,True
15798.0,2010-08-04 09:13:00,492,True
15799.0,2011-09-25 12:46:00,75,False
15800.0,2011-08-24 14:23:00,106,True
15801.0,2011-10-24 13:52:00,45,False
15802.0,2011-07-20 11:38:00,142,True
15803.0,2011-10-19 14:56:00,50,False
15804.0,2011-12-09 12:31:00,0,False
15805.0,2011-11-16 16:32:00,22,False
15806.0,2011-10-24 14:35:00,45,False
15807.0,2011-10-20 14:10:00,49,False
15808.0,2011-02-06 14:33:00,305,True
15809.0,2011-11-03 16:40:00,35,False
15810.0,2011-09-22 09:38:00,78,False
15811.0,2011-11-17 15:31:00,21,False
15812.0,2011-08-24 14:19:00,106,True
15813.0,2011-05-16 08:13:00,207,True
15814.0,2011-11-23 08:17:00,16,False
15815.0,2011-10-07 12:42:00,63,False
15816.0,2010-06-15 13:36:00,541,True
15817.0,2010-10-15 11:07:00,420,True
15818.0,2010-04-30 12:58:00,587,True
15819.0,2011-10-21 14:50:00,48,False
15820.0,2011-01-24 12:00:00,319,True
15821.0,2011-10-26 15:48:00,43,False
15822.0,2011-12-06 14:50:00,2,False
15823.0,2010-12-02 15:08:00,371,True
15824.0,2010-09-12 13:20:00,452,True
15825.0,2011-06-20 13:27:00,171,True
15826.0,2011-10-14 16:05:00,55,False
15827.0,2011-09-27 15:35:00,72,False
15828.0,2010-11-29 16:41:00,374,True
15829.0,2011-09-01 16:45:00,98,True
15830.0,2011-11-02 10:40:00,37,False
15831.0,2011-10-12 13:14:00,57,False
15832.0,2011-03-30 15:29:00,253,True
15833.0,2009-12-02 11:59:00,737,True
15834.0,2011-09-30 14:41:00,69,False
15835.0,2011-10-26 15:47:00,43,False
15836.0,2011-10-20 17:13:00,49,False
15837.0,2011-10-06 09:01:00,64,False
15838.0,2011-11-28 14:00:00,10,False
15839.0,2011-11-06 13:54:00,32,False
15840.0,2011-10-12 09:08:00,58,False
15841.0,2011-09-28 12:15:00,72,False
15842.0,2010-11-11 14:08:00,392,True
15843.0,2011-02-09 10:19:00,303,True
15844.0,2011-10-24 15:19:00,45,False
15845.0,2011-11-22 09:42:00,17,False
15846.0,2010-11-19 14:40:00,384,True
15847.0,2011-11-01 14:41:00,37,False
15848.0,2010-03-28 10:54:00,621,True
15850.0,2011-11-20 14:14:00,18,False
15851.0,2010-07-01 12:34:00,526,True
15852.0,2011-06-06 11:22:00,186,True
15853.0,2011-10-19 10:38:00,51,False
15854.0,2011-12-05 13:39:00,3,False
15855.0,2011-07-26 10:20:00,136,True
15856.0,2011-12-05 17:09:00,3,False
15857.0,2011-11-21 12:18:00,18,False
15858.0,2011-11-24 12:48:00,15,False
15859.0,2010-10-03 12:52:00,431,True
15860.0,2011-10-30 11:25:00,40,False
15861.0,2011-11-27 15:59:00,11,False
15862.0,2011-12-01 13:28:00,7,False
15863.0,2011-11-14 12:49:00,25,False
15864.0,2011-11-17 13:32:00,21,False
15865.0,2011-10-30 12:43:00,40,False
15866.0,2011-08-30 14:09:00,100,True
15867.0,2011-12-04 13:32:00,4,False
15868.0,2010-05-05 14:11:00,582,True
15869.0,2011-03-07 17:23:00,276,True
15870.0,2011-11-07 10:58:00,32,False
15871.0,2010-09-28 14:16:00,436,True
15872.0,2011-11-25 11:55:00,14,False
15873.0,2010-07-28 12:41:00,499,True
15874.0,2011-10-07 12:31:00,63,False
15875.0,2010-03-03 16:51:00,645,True
15876.0,2010-10-26 18:58:00,408,True
15877.0,2011-12-08 11:53:00,1,False
15878.0,2010-05-27 12:17:00,561,True
15879.0,2010-10-31 16:21:00,403,True
15880.0,2010-12-05 13:00:00,368,True
15881.0,2011-01-31 16:59:00,311,True
15882.0,2011-05-25 11:35:00,198,True
15883.0,2011-12-07 17:05:00,1,False
15884.0,2010-10-03 15:55:00,431,True
15885.0,2011-09-08 10:43:00,92,True
15886.0,2011-10-10 14:25:00,59,False
15887.0,2010-10-29 08:36:00,406,True
15888.0,2011-09-20 12:30:00,80,False
15889.0,2011-07-06 11:10:00,156,True
15890.0,2010-11-10 12:46:00,394,True
15891.0,2011-04-27 12:35:00,226,True
15892.0,2010-02-08 16:23:00,668,True
15893.0,2010-08-15 11:12:00,481,True
15894.0,2011-03-31 13:50:00,252,True
15895.0,2011-07-13 10:27:00,149,True
15897.0,2011-05-29 13:50:00,193,True
15898.0,2011-12-08 15:23:00,0,False
15899.0,2010-12-06 10:36:00,368,True
15900.0,2011-11-16 12:19:00,23,False
15901.0,2011-11-23 12:43:00,16,False
15902.0,2010-11-24 16:57:00,379,True
15903.0,2011-11-30 08:08:00,9,False
15904.0,2011-12-01 14:50:00,7,False
15905.0,2010-06-14 16:00:00,542,True
15906.0,2011-11-20 12:24:00,19,False
15907.0,2011-12-06 12:21:00,3,False
15908.0,2010-08-06 11:56:00,490,True
15909.0,2011-06-19 10:38:00,173,True
15910.0,2011-12-09 10:51:00,0,False
15911.0,2010-03-26 12:06:00,623,True
15912.0,2011-06-14 14:29:00,177,True
15913.0,2010-06-23 16:31:00,533,True
15914.0,2010-11-26 16:10:00,377,True
15915.0,2010-11-03 11:13:00,401,True
15916.0,2011-11-23 13:46:00,15,False
15917.0,2011-04-06 10:40:00,247,True
15918.0,2011-06-02 11:42:00,190,True
15919.0,2011-11-20 11:28:00,19,False
15920.0,2011-07-08 15:31:00,153,True
15921.0,2011-06-20 11:03:00,172,True
15922.0,2010-12-01 13:51:00,372,True
15923.0,2010-12-02 12:16:00,372,True
15924.0,2009-12-08 15:00:00,730,True
15925.0,2011-05-29 15:35:00,193,True
15926.0,2010-06-15 15:23:00,541,True
15927.0,2010-03-02 13:25:00,646,True
15928.0,2010-02-21 15:16:00,655,True
15929.0,2010-03-05 14:56:00,643,True
15930.0,2011-10-03 14:52:00,66,False
15931.0,2010-10-07 16:46:00,427,True
15932.0,2011-12-05 17:13:00,3,False
15933.0,2011-11-18 13:14:00,20,False
15934.0,2010-10-18 10:13:00,417,True
15935.0,2011-04-14 13:27:00,238,True
15936.0,2010-11-25 16:39:00,378,True
15937.0,2011-10-06 15:48:00,63,False
15938.0,2011-08-19 12:56:00,111,True
15939.0,2011-09-11 11:30:00,89,False
15940.0,2011-02-01 16:18:00,310,True
15941.0,2010-03-12 14:45:00,636,True
15942.0,2011-07-29 09:01:00,133,True
15943.0,2010-02-28 12:49:00,649,True
15944.0,2011-03-08 10:33:00,276,True
15945.0,2010-12-09 13:14:00,364,True
15946.0,2010-07-25 12:18:00,502,True
15947.0,2011-09-18 10:46:00,82,False
15948.0,2011-12-01 15:32:00,7,False
15949.0,2011-11-23 09:09:00,16,False
15950.0,2011-11-08 11:09:00,31,False
15951.0,2011-12-01 08:34:00,8,False
15952.0,2011-11-06 11:18:00,33,False
15953.0,2011-11-24 15:32:00,14,False
15954.0,2010-04-29 13:35:00,588,True
15955.0,2011-11-15 14:15:00,23,False
15956.0,2010-06-06 13:06:00,550,True
15957.0,2011-11-08 12:14:00,31,False
15958.0,2011-09-26 13:41:00,73,False
15959.0,2010-01-26 16:38:00,681,True
15960.0,2010-11-30 15:57:00,373,True
15961.0,2010-11-25 15:59:00,378,True
15962.0,2010-09-16 13:48:00,448,True
15963.0,2011-11-20 11:33:00,19,False
15964.0,2010-02-14 15:30:00,662,True
15965.0,2011-11-22 16:44:00,16,False
15966.0,2010-09-15 10:44:00,450,True
15967.0,2011-11-16 15:41:00,22,False
15968.0,2010-11-16 13:04:00,387,True
15969.0,2011-12-07 11:06:00,2,False
15970.0,2011-02-09 12:08:00,303,True
15971.0,2011-11-22 12:50:00,17,False
15972.0,2010-09-09 13:20:00,455,True
15973.0,2010-12-08 11:42:00,366,True
15974.0,2011-10-31 13:13:00,38,False
15975.0,2011-09-16 13:33:00,83,False
15976.0,2011-06-27 13:00:00,164,True
15977.0,2011-11-22 13:29:00,16,False
15978.0,2011-09-23 15:21:00,76,False
15979.0,2010-04-16 11:35:00,602,True
15980.0,2011-09-12 09:41:00,88,False
15981.0,2011-11-15 08:00:00,24,False
15982.0,2010-04-13 15:47:00,604,True
15983.0,2011-11-17 17:34:00,21,False
15984.0,2011-12-07 12:16:00,2,False
15985.0,2011-08-08 16:31:00,122,True
15986.0,2011-11-09 15:17:00,29,False
15987.0,2011-11-27 15:38:00,11,False
15988.0,2011-11-20 13:23:00,18,False
15989.0,2010-11-29 12:03:00,375,True
15990.0,2011-10-26 15:58:00,43,False
15991.0,2010-06-23 15:50:00,533,True
15992.0,2011-12-06 11:00:00,3,False
15993.0,2011-12-01 10:45:00,8,False
15994.0,2011-10-16 12:28:00,54,False
15995.0,2010-10-21 13:57:00,413,True
15996.0,2011-09-12 15:14:00,87,False
15998.0,2011-11-03 12:45:00,36,False
15999.0,2009-12-04 12:31:00,735,True
16000.0,2011-12-07 12:17:00,2,False
16001.0,2010-11-23 17:10:00,380,True
16002.0,2010-03-24 13:08:00,624,True
16003.0,2011-11-10 09:57:00,29,False
16004.0,2010-08-22 11:48:00,474,True
16005.0,2011-11-27 13:47:00,11,False
16006.0,2011-05-12 13:12:00,210,True
16007.0,2011-10-23 11:05:00,47,False
16008.0,2011-11-16 10:32:00,23,False
16009.0,2011-11-17 16:51:00,21,False
16010.0,2011-04-08 10:14:00,245,True
16011.0,2011-12-01 16:31:00,7,False
16012.0,2011-11-04 13:25:00,34,False
16013.0,2011-12-06 10:36:00,3,False
16014.0,2011-11-02 12:04:00,37,False
16015.0,2011-12-06 10:58:00,3,False
16016.0,2011-12-06 14:35:00,2,False
16017.0,2011-10-23 12:56:00,46,False
16018.0,2011-10-31 14:13:00,38,False
16019.0,2011-10-24 11:51:00,46,False
16020.0,2011-11-23 11:18:00,16,False
16021.0,2010-11-09 14:48:00,394,True
16022.0,2011-03-24 13:16:00,259,True
16023.0,2011-10-24 16:34:00,45,False
16024.0,2011-11-27 13:26:00,11,False
16025.0,2011-11-10 11:45:00,29,False
16026.0,2011-10-27 13:53:00,42,False
16027.0,2011-09-09 10:47:00,91,True
16028.0,2010-04-23 11:45:00,595,True
16029.0,2011-11-01 10:27:00,38,False
16030.0,2011-02-03 11:28:00,309,True
16031.0,2011-09-08 13:07:00,91,True
16032.0,2010-09-09 18:00:00,455,True
16033.0,2011-12-04 12:44:00,5,False
16034.0,2011-05-27 16:17:00,195,True
16035.0,2010-05-28 15:09:00,559,True
16036.0,2011-09-13 14:53:00,86,False
16037.0,2011-03-15 09:13:00,269,True
16038.0,2011-12-02 12:40:00,7,False
16039.0,2010-10-12 10:44:00,423,True
16040.0,2011-10-05 13:47:00,64,False
16041.0,2011-11-09 12:25:00,30,False
16042.0,2011-11-17 17:50:00,21,False
16043.0,2011-11-02 12:50:00,37,False
16044.0,2010-09-30 18:12:00,434,True
16045.0,2011-08-12 12:41:00,119,True
16046.0,2010-05-26 13:18:00,561,True
16047.0,2010-01-26 16:34:00,681,True
16048.0,2010-12-01 15:28:00,372,True
16049.0,2011-10-30 13:19:00,39,False
16050.0,2011-06-19 11:44:00,173,True
16051.0,2010-01-27 09:38:00,681,True
16052.0,2011-10-16 15:13:00,53,False
16053.0,2011-11-07 11:21:00,32,False
16054.0,2011-07-17 13:08:00,144,True
16055.0,2011-05-03 09:26:00,220,True
16056.0,2011-10-25 15:19:00,44,False
16057.0,2011-11-23 15:23:00,15,False
16058.0,2010-10-29 16:48:00,405,True
16059.0,2011-10-05 09:56:00,65,False
16060.0,2010-11-04 12:10:00,400,True
16061.0,2010-10-04 15:29:00,430,True
16062.0,2011-11-30 12:15:00,9,False
16063.0,2011-03-24 14:56:00,259,True
16064.0,2009-12-14 16:11:00,724,True
16065.0,2010-12-09 13:03:00,364,True
16066.0,2011-11-23 11:54:00,16,False
16067.0,2010-05-26 12:33:00,562,True
16068.0,2010-04-25 11:52:00,593,True
16069.0,2010-10-18 10:32:00,417,True
16070.0,2011-11-17 15:50:00,21,False
16071.0,2011-10-26 11:14:00,44,False
16072.0,2011-02-24 14:32:00,287,True
16073.0,2011-02-15 15:41:00,296,True
16074.0,2010-11-14 13:19:00,389,True
16075.0,2010-07-25 11:31:00,502,True
16076.0,2011-12-06 14:59:00,2,False
16077.0,2010-03-24 10:42:00,625,True
16078.0,2011-03-01 09:47:00,283,True
16079.0,2011-11-23 12:48:00,16,False
16080.0,2011-09-19 10:42:00,81,False
16081.0,2011-10-14 13:06:00,55,False
16082.0,2010-02-07 15:16:00,669,True
16083.0,2011-08-31 10:47:00,100,True
16084.0,2011-02-13 16:05:00,298,True
16085.0,2011-11-16 13:24:00,22,False
16086.0,2011-10-11 13:09:00,58,False
16087.0,2010-11-15 16:44:00,388,True
16088.0,2010-05-13 10:16:00,575,True
16089.0,2010-11-18 13:51:00,385,True
16090.0,2010-03-25 13:05:00,623,True
16091.0,2011-07-08 08:45:00,154,True
16092.0,2011-08-17 10:46:00,114,True
