customerid,total_revenue,total_orders,avg_order_value
15209.0,178.98000000000002,1,13.76769230769231
15210.0,1176.19,3,17.55507462686567
15211.0,1277.48,2,17.033066666666667
15212.0,208.28,2,20.828
15213.0,328.35,2,13.68125
15214.0,1661.44,8,15.104000000000001
15215.0,2422.4300000000003,7,21.437433628318587
15216.0,486.09000000000003,2,20.25375
15217.0,426.24,1,15.222857142857142
15218.0,11516.57,22,28.719625935162092
15219.0,685.45,2,26.36346153846154
15220.0,1778.96,6,15.204786324786324
15221.0,2465.45,4,72.51323529411764
15222.0,3550.91,11,25.73123188405797
15223.0,1417.95,5,41.70441176470588
15224.0,871.36,5,24.896
15225.0,409.40000000000003,1,17.8
15226.0,154.41,1,19.30125
15227.0,2488.4900000000002,9,20.737416666666668
15228.0,5580.27,6,23.847307692307695
15229.0,160.5,1,17.833333333333332
15230.0,429.6,2,18.678260869565218
15231.0,250.26000000000002,1,17.875714285714288
15232.0,612.06,2,19.743870967741934
15233.0,59.400000000000006,1,59.400000000000006
15234.0,197.0,1,14.071428571428571
15235.0,2937.81,16,15.710213903743314
15236.0,321.05,1,21.403333333333332
15237.0,1412.32,4,14.265858585858584
15238.0,1071.99,3,21.4398
15239.0,780.59,2,15.930408163265307
15240.0,4459.9800000000005,12,19.910625000000003
15241.0,3050.16,11,16.57695652173913
15242.0,302.04,1,75.51
15243.0,927.28,2,15.201311475409836
15244.0,912.08,3,19.00166666666667
15245.0,4610.84,8,31.154324324324325
15246.0,780.4,3,15.301960784313724
15247.0,976.06,3,57.41529411764706
15248.0,1893.93,3,17.867264150943395
15249.0,9266.0,18,18.45816733067729
15250.0,60.0,1,20.0
15251.0,20324.54,21,88.3675652173913
15252.0,2103.41,5,17.82550847457627
15253.0,2055.09,8,17.716293103448276
15254.0,1088.35,3,16.244029850746266
15255.0,3729.42,9,19.732380952380954
15256.0,170.4,2,17.04
15257.0,685.9,2,57.15833333333333
15258.0,623.16,2,18.328235294117647
15259.0,1182.3799999999999,4,20.74350877192982
15260.0,9188.23,25,23.086005025125626
15261.0,1508.0,4,16.391304347826086
15262.0,418.82,3,16.108461538461537
15263.0,156.51,1,13.042499999999999
15264.0,848.4,2,15.425454545454546
15265.0,3345.64,4,17.334922279792746
15266.0,852.21,5,18.938000000000002
15267.0,1717.36,5,156.12363636363636
15268.0,961.9000000000001,3,43.722727272727276
15269.0,1225.3600000000001,3,35.010285714285715
15270.0,8524.86,21,50.74321428571429
15271.0,4709.54,24,7.547339743589744
15272.0,2085.48,6,6.793094462540717
15273.0,228.96,1,228.96
15274.0,716.57,2,15.246170212765959
15275.0,615.14,1,15.003414634146342
15276.0,649.53,4,3.4185789473684207
15277.0,476.34000000000003,2,18.320769230769233
15278.0,496.16,4,17.10896551724138
15279.0,1580.54,5,16.814255319148934
15280.0,406.21999999999997,3,6.659344262295082
15281.0,8543.57,16,16.36699233716475
15282.0,348.59,1,12.91074074074074
15283.0,148.32999999999998,3,16.481111111111108
15284.0,24.75,1,24.75
15285.0,94.92,1,15.82
15286.0,240.55,1,80.18333333333334
15287.0,856.03,5,23.77861111111111
15288.0,3883.13,10,21.45375690607735
15289.0,1593.09,5,16.42360824742268
15290.0,10496.28,26,35.946164383561644
15291.0,13846.56,40,56.28682926829268
15292.0,180.94,1,7.2376
15293.0,247.5,1,13.026315789473685
15294.0,233.35,1,15.556666666666667
15295.0,217.23999999999998,1,4.098867924528301
15296.0,10342.83,12,19.332392523364486
15297.0,641.94,3,16.46
15298.0,9459.37,23,21.401289592760183
15299.0,7991.54,10,614.7338461538461
15300.0,496.44,1,17.73
15301.0,7603.4400000000005,17,20.00905263157895
15302.0,308.0,1,20.533333333333335
15303.0,1224.18,3,17.741739130434784
15304.0,919.55,9,31.70862068965517
15305.0,93.6,1,18.72
15306.0,3484.73,9,21.51067901234568
15307.0,205.3,1,17.108333333333334
15308.0,310.47,1,16.340526315789475
15309.0,797.96,4,14.777037037037038
15310.0,1634.64,1,36.32533333333333
15311.0,116771.16,208,26.335399188092016
15312.0,2930.19,12,17.976625766871166
15313.0,52.0,1,52.0
15314.0,820.45,3,16.409000000000002
15315.0,570.5,2,15.41891891891892
15316.0,165.0,1,165.0
15317.0,129.75,1,25.95
15318.0,312.62,1,9.473333333333333
15319.0,204.5,1,12.78125
15320.0,267.13,1,7.420277777777778
15321.0,6709.7300000000005,12,21.714336569579288
15322.0,1390.86,2,16.75734939759036
15323.0,434.6,3,14.986206896551725
15324.0,140.22000000000003,1,17.527500000000003
15325.0,1602.01,8,7.120044444444445
15326.0,1700.52,5,13.182325581395348
15327.0,208.75,1,20.875
15328.0,107.24,1,13.405
15329.0,2984.33,11,19.25374193548387
15330.0,714.9599999999999,2,54.99692307692307
15331.0,767.91,3,17.4525
15332.0,6553.74,6,34.675873015873016
15333.0,1028.56,1,64.285
15334.0,351.67,3,3.5522222222222224
15335.0,173.97,1,4.8325
15336.0,240.5,1,16.033333333333335
15337.0,373.02,1,17.762857142857143
15338.0,283.43,1,4.723833333333333
15339.0,1827.84,7,8.16
15340.0,105.5,1,15.071428571428571
15341.0,2402.72,2,100.11333333333333
15342.0,406.09000000000003,1,16.920416666666668
15343.0,364.5,1,17.357142857142858
15344.0,563.94,3,21.69
15345.0,393.54,1,19.677
15346.0,596.12,3,16.111351351351352
15347.0,1363.6,4,33.25853658536585
15348.0,158.04,1,17.56
15349.0,473.81,2,6.580694444444444
15350.0,663.25,2,18.95
15351.0,3738.29,10,10.049166666666666
15352.0,114.95,1,3.1067567567567567
15353.0,3175.95,7,8.206589147286822
15354.0,284.4,3,94.8
15355.0,277.05,2,19.789285714285715
15356.0,3464.95,13,4.589337748344371
15358.0,17050.41,42,15.088858407079647
15359.0,181.35,8,11.334375
15360.0,427.93,1,32.917692307692306
15361.0,689.07,4,68.90700000000001
15362.0,613.08,2,15.327000000000002
15363.0,1004.11,2,19.68843137254902
15364.0,913.19,2,31.489310344827587
15365.0,4557.13,13,20.904266055045873
15366.0,2389.08,7,17.312173913043477
15367.0,5081.33,11,18.212652329749105
15368.0,722.74,2,90.3425
15369.0,6251.26,11,105.9535593220339
15370.0,3739.01,8,25.965347222222224
15371.0,59.400000000000006,1,59.400000000000006
15372.0,6017.0599999999995,8,105.56245614035087
15373.0,3421.39,17,17.0218407960199
15374.0,307.32,2,30.732
15375.0,60.959999999999994,1,10.159999999999998
15376.0,1233.3600000000001,3,10.541538461538462
15377.0,1211.75,4,57.70238095238095
15378.0,246.5,2,20.541666666666668
15379.0,4877.84,8,18.546920152091257
15380.0,3479.06,11,65.64264150943396
15381.0,1890.57,5,78.77374999999999
15382.0,13733.550000000001,12,21.730300632911394
15384.0,2027.79,4,17.184661016949153
15385.0,942.08,3,44.860952380952384
15386.0,394.14,1,12.714193548387096
15387.0,468.65,1,23.432499999999997
15388.0,140.54,1,14.053999999999998
15389.0,2733.8,5,455.6333333333334
15390.0,1216.66,2,15.800779220779221
15391.0,289.87,1,24.155833333333334
15392.0,2911.62,7,20.219583333333333
15393.0,891.34,5,20.257727272727273
15394.0,5286.8,11,23.28986784140969
15395.0,107.45,1,15.35
15396.0,796.38,2,49.77375
15397.0,94.0,1,15.666666666666666
15398.0,1345.53,2,18.43191780821918
15399.0,815.77,3,16.3154
15400.0,1302.3,8,48.233333333333334
15401.0,216.95,2,15.49642857142857
15402.0,1830.54,6,13.973587786259541
15403.0,170.88,2,21.36
15404.0,257.06,1,16.06625
15405.0,659.84,2,21.994666666666667
15406.0,975.87,4,7.998934426229508
15407.0,1056.44,4,6.90483660130719
15408.0,267.18,1,7.858235294117647
15409.0,131.25,1,14.583333333333334
15410.0,4685.72,10,28.9241975308642
15411.0,1358.88,4,13.726060606060607
15412.0,190.53,1,19.053
15413.0,6798.72,5,271.9488
15414.0,774.9000000000001,3,19.86923076923077
15415.0,572.8100000000001,1,11.933541666666668
15416.0,4572.82,7,20.056228070175436
15417.0,508.8,1,18.17142857142857
15418.0,452.32,2,6.555362318840579
15419.0,135.86,1,16.9825
15420.0,743.0,6,13.267857142857142
15421.0,3805.34,10,12.042215189873419
15422.0,1619.97,7,13.49975
15423.0,266.89,3,19.06357142857143
15424.0,597.78,3,18.114545454545453
15425.0,1944.57,4,13.503958333333333
15426.0,2615.39,9,4.897734082397004
15427.0,1483.14,3,4.84686274509804
15428.0,762.75,4,17.335227272727273
15429.0,397.35,2,4.845731707317073
15430.0,954.75,2,26.520833333333332
15431.0,153.24,1,76.62
15432.0,320.76,2,20.0475
15433.0,533.3,2,13.00731707317073
15434.0,2567.06,11,19.157164179104477
15435.0,149.29,1,5.147931034482759
15436.0,1122.53,3,3.4119452887537993
15437.0,393.45,2,6.902631578947368
15438.0,156.57999999999998,1,6.263199999999999
15439.0,1269.05,4,22.264035087719297
15440.0,383.68,3,6.188387096774194
15441.0,1254.21,3,22.003684210526316
15442.0,594.0,1,297.0
15443.0,5175.93,14,8.012275541795667
15444.0,1418.26,2,6.476073059360731
15445.0,284.5,2,20.321428571428573
15446.0,406.95,3,3.569736842105263
15447.0,492.88,5,16.99586206896552
15448.0,788.8100000000001,2,16.098163265306123
15449.0,974.52,3,16.242
15450.0,429.84,1,14.328
15451.0,233.21,2,3.701746031746032
15452.0,1799.1100000000001,6,8.906485148514852
15453.0,1388.37,7,4.854440559440559
15454.0,307.69,2,7.504634146341464
15455.0,38.25,1,19.125
15456.0,2119.27,10,9.214217391304349
15457.0,237.07,1,4.087413793103448
15458.0,370.44,2,28.495384615384616
15459.0,202.83,2,28.975714285714286
15460.0,216.76,1,3.7372413793103445
15461.0,429.7,2,214.85
15462.0,737.05,4,17.976829268292683
15463.0,126.14,1,18.02
15464.0,1048.85,1,6.680573248407643
15465.0,12655.65,32,48.12034220532319
15466.0,1571.01,4,5.928339622641509
15467.0,524.88,3,10.093846153846155
15468.0,1430.48,3,17.881
15469.0,874.25,3,20.33139534883721
15470.0,63.419999999999995,1,15.854999999999999
15471.0,1316.56,3,8.126913580246914
15472.0,371.56,1,4.888947368421053
15473.0,2046.0,8,146.14285714285714
15474.0,163.1,1,8.155
15475.0,454.11,1,15.65896551724138
15476.0,2209.98,4,27.974430379746835
15477.0,368.4,1,184.2
15478.0,2024.98,3,28.520845070422535
15479.0,147.4,1,16.37777777777778
15480.0,6279.0,5,29.204651162790697
15481.0,1993.34,1,52.456315789473685
15482.0,14592.56,19,97.93664429530202
15483.0,862.2,10,2.9731034482758623
15484.0,4656.0,6,19.319502074688796
15485.0,5771.51,7,35.847888198757765
15486.0,102.0,1,102.0
15487.0,231.32,1,16.52285714285714
15488.0,431.92,5,39.265454545454546
15489.0,2419.61,8,21.22464912280702
15490.0,217.6,1,7.771428571428571
15491.0,3100.09,6,20.130454545454548
15492.0,659.46,2,18.841714285714286
15493.0,4314.9800000000005,9,6.63843076923077
15494.0,3780.05,5,9.973746701846967
15495.0,246.5,1,12.325
15496.0,146.14,1,6.642727272727272
15497.0,8657.39,9,71.54867768595041
15498.0,26039.58,44,26.817281153450054
15499.0,161.6,1,3.8476190476190473
15500.0,1131.56,4,16.640588235294118
15501.0,402.5,2,5.75
15502.0,13993.47,14,38.76307479224376
15503.0,267.15,2,2.171951219512195
15504.0,423.85,4,6.142753623188407
15505.0,3610.96,5,37.22639175257732
15506.0,2040.03,6,7.338237410071942
15507.0,492.36,1,10.703478260869565
15508.0,1000.27,6,10.8725
15509.0,166.51,1,5.741724137931034
15510.0,250.0,1,250.0
15511.0,909.23,5,5.6826875
15512.0,331.58,4,10.361875
15513.0,27750.55,35,49.378202846975086
15514.0,6598.55,18,19.4075
15515.0,171.81,1,24.544285714285714
15516.0,62.43,3,4.162
15517.0,267.03,1,9.889999999999999
15518.0,4218.94,15,9.272395604395603
15519.0,344.61,2,9.313783783783784
15520.0,343.5,1,19.083333333333332
15521.0,7106.69,16,17.54738271604938
15522.0,398.84,2,6.99719298245614
15523.0,17359.99,16,81.12144859813085
15524.0,591.4,2,65.71111111111111
15525.0,1295.7,4,5.0027027027027025
15526.0,148.44,2,37.11
15527.0,5575.64,23,16.844833836858008
15528.0,229.33,1,8.820384615384615
15529.0,5111.95,12,6.311049382716049
15530.0,1813.72,5,12.683356643356644
15531.0,2007.44,2,8.804561403508773
15532.0,3771.9,10,6.015789473684211
15533.0,807.57,3,9.729759036144578
15534.0,162.25,1,20.28125
15535.0,1087.82,6,8.118059701492538
15536.0,259.09,1,16.193125
15537.0,110.92,1,4.621666666666667
15538.0,3358.4,6,239.8857142857143
15539.0,538.46,1,13.133170731707319
15540.0,460.68,2,14.860645161290323
15541.0,85.13000000000001,1,2.9355172413793107
15542.0,918.45,3,3.6446428571428573
15543.0,242.84,2,4.186896551724138
15544.0,8162.43,20,14.65427289048474
15545.0,428.05,2,3.821875
15546.0,1079.1000000000001,2,89.92500000000001
15547.0,10154.39,26,7.477459499263623
15548.0,158.09,1,6.8734782608695655
15549.0,2345.96,8,14.481234567901234
15550.0,2218.8,12,9.245000000000001
15551.0,1710.08,7,11.325033112582782
15552.0,252.52,2,8.417333333333334
15553.0,437.23,1,7.807678571428572
15554.0,217.2,1,15.514285714285714
15555.0,12112.35,36,7.2054431885782275
15556.0,279.77,1,9.024838709677418
15557.0,473.65000000000003,1,23.6825
15558.0,214.13,1,8.565199999999999
15559.0,1109.4,1,17.893548387096775
15560.0,153.52,2,15.352
15561.0,1934.3899999999999,8,21.025978260869564
15562.0,673.3800000000001,3,19.805294117647062
15563.0,2867.0,7,11.069498069498069
15564.0,70.74000000000001,2,17.685000000000002
15565.0,173.16000000000003,2,21.645000000000003
15566.0,227.87,2,18.989166666666666
15567.0,186.01,1,26.572857142857142
15568.0,758.29,3,14.307358490566036
15569.0,3586.35,10,25.255985915492957
15570.0,9311.04,25,11.84610687022901
15571.0,4051.63,14,6.380519685039371
15572.0,4068.67,10,11.428848314606741
15573.0,1207.18,5,5.487181818181819
15574.0,1518.7,6,4.071581769436998
15575.0,30.1,1,10.033333333333333
15576.0,940.67,1,20.903777777777776
15577.0,397.98,5,6.633
15578.0,127.1,1,9.776923076923076
15579.0,1302.5,5,7.616959064327485
15580.0,1381.19,8,6.031397379912664
15581.0,7794.59,38,10.871115760111577
15582.0,682.9100000000001,3,15.52068181818182
15583.0,107.86,1,2.344782608695652
15584.0,1277.5,6,5.703125
15585.0,455.3,1,14.687096774193549
15586.0,1139.1000000000001,3,29.976315789473688
15587.0,1522.08,7,108.72
15588.0,579.6,1,144.9
15589.0,478.53,3,16.50103448275862
15590.0,1496.6,5,17.20229885057471
15591.0,217.9,3,31.12857142857143
15592.0,388.58,1,16.190833333333334
15593.0,199.8,1,39.96
15594.0,1771.78,5,17.201747572815535
15595.0,357.59999999999997,1,89.39999999999999
15596.0,3130.04,9,17.784318181818183
15597.0,563.37,2,15.226216216216216
15598.0,548.02,2,15.222777777777777
15599.0,1250.06,3,15.060963855421686
15600.0,1199.31,4,16.89169014084507
15601.0,14960.12,30,17.156100917431193
15602.0,3230.51,16,25.238359375
15603.0,88.48,2,22.12
15604.0,216.39000000000001,1,12.728823529411766
15605.0,1936.8,9,17.44864864864865
15606.0,5230.99,17,36.07579310344828
15607.0,1708.97,9,15.67862385321101
15608.0,1785.98,5,17.009333333333334
15609.0,298.48,1,18.655
15610.0,112.46000000000001,1,18.743333333333336
15611.0,2997.28,26,31.88595744680851
15612.0,195.15,2,32.525
15613.0,433.71999999999997,1,16.063703703703702
15614.0,3147.36,4,38.8562962962963
15615.0,21373.97,47,23.72249722530522
15616.0,317.11,1,24.393076923076926
15617.0,828.5500000000001,3,19.727380952380955
15618.0,776.851,4,17.263355555555556
15619.0,336.4,1,112.13333333333333
15620.0,1942.36,4,15.05705426356589
15621.0,1293.03,4,80.814375
15622.0,7852.610000000001,17,18.43335680751174
15623.0,2437.05,8,22.56527777777778
15624.0,588.13,4,17.297941176470587
15625.0,3236.4,9,18.926315789473684
15626.0,1067.52,3,13.344
15627.0,566.9,2,23.620833333333334
15628.0,5652.26,17,17.77440251572327
15629.0,2240.9,4,29.102597402597404
15630.0,1481.4,3,18.517500000000002
15631.0,596.67,1,15.299230769230768
15632.0,3285.31,8,19.67251497005988
15633.0,4352.46,13,24.590169491525423
15634.0,554.65,2,16.313235294117646
15635.0,100.35,1,50.175
15636.0,1444.58,4,25.343508771929823
15637.0,797.59,5,19.45341463414634
15638.0,2265.2,6,90.60799999999999
15639.0,1065.08,3,15.435942028985506
15640.0,23957.58,29,31.31709803921569
15641.0,5345.55,12,17.188263665594857
15642.0,105.78,1,17.63
15643.0,664.0,3,20.12121212121212
15644.0,813.0,4,3.4159663865546217
15645.0,1055.17,3,15.517205882352942
15646.0,974.61,5,11.466
15647.0,169.0,1,15.363636363636363
15648.0,657.35,2,26.294
15649.0,2170.35,4,180.86249999999998
15650.0,553.88,2,15.385555555555555
15651.0,1259.06,5,20.984333333333332
15652.0,1420.34,5,13.657115384615384
15653.0,877.44,2,146.24
15654.0,922.53,2,43.93
15655.0,560.6700000000001,1,16.49029411764706
15656.0,748.5,4,15.925531914893616
15657.0,30.0,1,30.0
15658.0,2423.4700000000003,8,20.891982758620692
15659.0,532.49,3,25.356666666666666
15660.0,2812.9900000000002,15,17.47198757763975
15661.0,1215.95,8,27.635227272727274
15662.0,283.73,2,23.644166666666667
15663.0,138.14,1,15.348888888888887
15664.0,1254.03,4,17.914714285714286
15665.0,4015.12,5,13.941388888888888
15666.0,632.94,2,9.446865671641792
15667.0,301.32000000000005,1,23.17846153846154
15668.0,76.32000000000001,1,76.32000000000001
15669.0,684.34,4,20.737575757575758
15670.0,325.2,2,17.11578947368421
15671.0,2657.13,7,34.065769230769234
15672.0,45.300000000000004,1,15.100000000000001
15673.0,6414.79,9,22.351184668989546
15674.0,6948.2300000000005,13,19.795527065527068
15675.0,542.04,4,15.486857142857142
15676.0,3435.76,3,17.00871287128713
15677.0,1305.6299999999999,3,18.13375
15678.0,1893.89,3,19.524639175257732
15679.0,781.28,4,7.102545454545455
15680.0,4507.58,10,16.94578947368421
15681.0,2989.7000000000003,14,33.97386363636364
15682.0,318.24,2,12.7296
15683.0,524.54,2,20.174615384615382
15684.0,173.95,3,15.813636363636363
15685.0,55.980000000000004,1,3.2929411764705883
15686.0,90.0,1,90.0
15687.0,2993.1,9,18.030722891566263
15688.0,190.57,1,7.058148148148148
15689.0,521.03,3,21.70958333333333
15690.0,239.76,2,12.618947368421052
15691.0,571.3,4,40.80714285714286
15692.0,191.04,1,15.92
15693.0,37.5,1,37.5
15694.0,10810.81,24,69.74716129032258
15695.0,1131.04,4,19.170169491525424
15696.0,3906.57,13,17.440044642857142
15697.0,246.75,1,17.625
15698.0,46.2,1,23.1
15699.0,309.65,1,17.202777777777776
15700.0,696.68,2,8.10093023255814
15701.0,1542.14,4,6.506919831223629
15702.0,140.39,2,4.679666666666666
15703.0,211.5,1,42.3
15704.0,3817.96,6,18.44425120772947
15705.0,143.1,1,23.849999999999998
15706.0,1060.56,4,19.28290909090909
15707.0,945.58,4,4.418598130841121
15708.0,4378.72,9,11.085367088607596
15709.0,327.85,2,12.142592592592594
15710.0,898.87,1,8.171545454545454
15711.0,420.25,2,16.81
15712.0,3472.41,12,20.91813253012048
15713.0,1010.79,4,16.57032786885246
15714.0,784.8100000000001,5,16.0165306122449
15715.0,658.02,5,17.316315789473684
15716.0,3056.81,11,9.376717791411043
15717.0,607.0,5,25.291666666666668
15718.0,293.79,1,16.32166666666667
15719.0,10223.06,31,5.74329213483146
15720.0,741.92,2,4.7865806451612904
15721.0,507.08000000000004,1,5.572307692307692
15722.0,5258.1,11,29.050276243093926
15723.0,947.65,4,7.346124031007752
15724.0,310.85,3,18.28529411764706
15725.0,415.25,1,12.9765625
15726.0,321.91,1,13.99608695652174
15727.0,9445.51,15,13.610244956772334
15728.0,544.6,2,45.38333333333333
15729.0,192.55,3,17.504545454545454
15730.0,1726.58,5,15.554774774774774
15731.0,125.3,1,15.6625
15732.0,1682.07,10,16.17375
15733.0,162.3,1,16.23
15734.0,2263.3,4,52.63488372093024
15735.0,327.68,1,17.246315789473684
15736.0,1815.72,2,17.62834951456311
15737.0,1205.1200000000001,8,16.73777777777778
15738.0,13372.97,41,26.96163306451613
15739.0,449.12,1,56.14
15740.0,154.88,1,17.20888888888889
15741.0,208.62,2,17.385
15742.0,156.87,1,3.82609756097561
15743.0,784.46,4,8.914318181818182
15744.0,34.8,1,11.6
15745.0,1094.5900000000001,4,17.65467741935484
15746.0,196.88,1,7.031428571428571
15747.0,2562.61,9,11.648227272727274
15748.0,614.76,3,16.615135135135134
15749.0,44534.3,3,4453.43
15750.0,6797.191,18,10.457216923076922
15751.0,1380.44,11,10.618769230769232
15752.0,4207.54,9,6.897606557377049
15753.0,79.2,1,79.2
15754.0,3037.61,9,23.187862595419848
15755.0,5993.12,17,16.153962264150945
15756.0,532.96,4,2.7758333333333334
15757.0,2940.36,6,15.235025906735752
15758.0,205.25,1,22.805555555555557
15759.0,830.9300000000001,7,48.87823529411765
15760.0,13916.34,2,6958.17
15761.0,143.05,1,28.610000000000003
15762.0,583.75,2,15.777027027027026
15763.0,1086.92,2,17.818360655737706
15764.0,4503.08,8,18.08465863453815
15765.0,370.63,1,14.8252
15766.0,831.0600000000001,3,31.963846153846156
15768.0,15601.09,34,12.601849757673667
15769.0,88704.32,46,396.0014285714286
15770.0,321.45,1,17.858333333333334
15771.0,1006.54,3,35.94785714285714
15772.0,280.88,1,17.555
15773.0,774.52,2,16.479148936170212
15774.0,1329.94,6,11.769380530973452
15775.0,150.5,2,16.72222222222222
15776.0,241.62,1,13.423333333333334
15777.0,1762.6100000000001,7,45.195128205128206
15778.0,307.95000000000005,1,18.114705882352943
15779.0,124.08000000000001,2,15.510000000000002
15780.0,475.28000000000003,3,16.38896551724138
15781.0,345.46000000000004,3,17.273000000000003
15782.0,4014.1,4,65.80491803278689
15783.0,246.3,1,17.592857142857145
15784.0,848.33,2,19.72860465116279
15785.0,5969.93,16,26.533022222222222
15786.0,8514.82,5,18.27214592274678
15787.0,948.05,3,4.602184466019417
15788.0,221.83,1,15.845
15789.0,1962.01,6,14.217463768115943
15790.0,220.85,1,6.31
15791.0,3608.34,5,21.60682634730539
15792.0,933.84,2,16.383157894736843
15793.0,2399.57,8,79.98566666666667
15794.0,777.0,2,51.8
15795.0,1979.8700000000001,8,15.11351145038168
15796.0,5175.83,17,17.545186440677966
15797.0,2821.08,6,235.09
15798.0,1535.37,3,18.49843373493976
15799.0,1424.29,4,9.188967741935484
15800.0,1242.58,7,5.092540983606557
15801.0,1063.95,3,16.62421875
15802.0,451.42,1,451.42
15803.0,1929.66,4,37.836470588235294
15804.0,4206.39,13,16.05492366412214
15805.0,10189.23,30,19.18875706214689
15806.0,784.58,3,25.309032258064516
15807.0,1817.52,5,20.653636363636362
15808.0,18409.93,21,21.456794871794873
15809.0,1274.44,7,21.973103448275864
15810.0,2999.04,8,18.066506024096384
15811.0,3890.52,7,12.550064516129032
15812.0,5201.47,12,41.611760000000004
15813.0,1303.9099999999999,2,32.59775
15814.0,2634.44,6,26.88204081632653
15815.0,2100.6,5,42.86938775510204
15816.0,144.15,2,13.104545454545455
15817.0,2766.4,3,18.2
15818.0,340.5,1,30.954545454545453
15819.0,3934.79,10,15.133807692307693
15820.0,206.98,1,12.175294117647057
15821.0,570.96,2,9.209032258064516
15822.0,1840.06,6,28.308615384615383
15823.0,3897.17,3,24.981858974358975
15824.0,890.94,2,34.26692307692308
15825.0,532.94,1,26.647000000000002
15826.0,2598.28,4,21.834285714285716
15827.0,3794.07,28,16.424545454545456
15828.0,1108.82,1,14.984054054054052
15829.0,636.14,2,12.473333333333333
15830.0,576.0,1,14.76923076923077
15831.0,801.76,3,11.790588235294118
15832.0,836.79,1,15.49611111111111
15833.0,80.4,1,16.080000000000002
15834.0,3772.99,7,9.981455026455025
15835.0,954.09,4,19.0818
15836.0,137.37,1,13.737
15837.0,777.01,2,14.942499999999999
15838.0,74163.0,34,354.8468899521531
15839.0,1048.49,3,16.911129032258064
15840.0,355.56,2,13.168888888888889
15841.0,2742.41,9,29.808804347826086
15842.0,548.8000000000001,2,21.952
15843.0,118.95,1,14.86875
15844.0,130.73999999999998,1,11.885454545454543
15845.0,4426.28,11,25.4383908045977
15846.0,107.01,1,3.6900000000000004
15847.0,822.57,5,17.136875
15848.0,139.94,1,3.998285714285714
15850.0,1058.72,6,3.169820359281437
15851.0,109.73,1,13.71625
15852.0,257.26,3,7.795757575757576
15853.0,110.8,1,3.6933333333333334
15854.0,5583.81,21,21.642674418604653
15855.0,1052.72,6,11.081263157894737
15856.0,34220.340000000004,52,29.474883720930237
15857.0,570.48,2,23.77
15858.0,3960.37,13,8.199523809523809
15859.0,438.46,1,19.93
15860.0,2505.21,17,6.8076358695652175
15861.0,4401.79,12,5.516027568922306
15862.0,2928.29,13,5.040086058519793
15863.0,358.7,5,4.540506329113924
15864.0,2180.76,7,94.81565217391305
15865.0,2248.92,5,17.708031496062993
15866.0,230.53,1,5.122888888888889
15867.0,9063.95,31,8.55897072710104
15868.0,94.53,1,23.6325
15869.0,323.65999999999997,3,9.247428571428571
15870.0,862.61,4,5.868095238095238
15871.0,33.099999999999994,1,6.619999999999999
15872.0,795.68,4,3.700837209302325
15873.0,313.91999999999996,4,52.31999999999999
15874.0,11284.76,21,32.99637426900585
15875.0,111.72,1,4.4688
15876.0,1449.14,2,131.74
15877.0,493.28,2,3.823875968992248
15878.0,330.77,2,6.485686274509804
15879.0,1157.3,4,6.324043715846995
15880.0,686.56,1,3.269333333333333
15881.0,501.39,5,17.289310344827587
15882.0,1495.98,8,19.9464
15883.0,396.48,2,8.091428571428573
15884.0,249.70000000000002,2,16.64666666666667
15885.0,1951.82,15,16.972347826086956
15886.0,1052.8700000000001,4,16.98177419354839
15887.0,1027.15,3,27.760810810810813
15888.0,429.16,3,11.004102564102565
15889.0,1806.28,8,4.527017543859649
15890.0,535.65,5,53.565
15891.0,524.52,1,8.459999999999999
15892.0,128.2,1,3.3736842105263154
15893.0,305.28000000000003,1,305.28000000000003
15894.0,420.29,2,5.320126582278482
15895.0,179.17,1,16.288181818181815
15897.0,222.05,2,9.252083333333333
15898.0,5596.31,25,8.029139167862267
15899.0,112.5,1,14.0625
15900.0,900.4,4,6.926153846153846
15901.0,703.22,7,4.112397660818714
15902.0,145.01,1,8.056111111111111
15903.0,8939.84,12,77.06758620689655
15904.0,164.68,1,5.489333333333334
15905.0,114.69,1,5.213181818181818
15906.0,2555.64,10,12.58935960591133
15907.0,967.45,3,3.8853413654618474
15908.0,764.57,2,18.648048780487805
15909.0,191.94,1,27.419999999999998
15910.0,2681.8,15,4.2703821656050955
15911.0,1702.34,8,6.572741312741313
15912.0,1074.7,9,11.31263157894737
15913.0,6.300000000000001,1,6.300000000000001
15914.0,205.99,2,15.845384615384615
15915.0,429.21,1,2.939794520547945
15916.0,3427.17,13,10.480642201834863
15917.0,560.63,5,3.616967741935484
15918.0,582.88,3,9.555409836065573
15919.0,910.61,2,4.742760416666667
15920.0,571.64,9,5.292962962962963
15921.0,802.11,4,9.663975903614459
15922.0,739.0,1,33.59090909090909
15923.0,254.16,1,6.051428571428572
15924.0,102.82,1,6.854666666666666
15925.0,207.15,1,17.2625
15926.0,134.44,1,19.205714285714286
15927.0,123.39000000000001,1,7.258235294117648
15928.0,293.53,1,26.684545454545454
15929.0,594.0,1,594.0
15930.0,426.63,1,20.315714285714286
15931.0,239.9,1,17.135714285714286
15932.0,2495.87,8,21.703217391304346
15933.0,1107.46,3,14.965675675675676
15934.0,2190.66,2,75.53999999999999
15935.0,416.86,2,34.73833333333334
15936.0,282.79,2,14.883684210526317
15937.0,145.35000000000002,1,20.764285714285716
15938.0,734.8100000000001,9,18.841282051282054
15939.0,9060.39,16,56.27571428571428
